t CPU GPU
139768.100807491 0 0
139768.105888016 0 0
139768.110961950 0 0
139768.116038123 0 0
139768.121117849 0 0
139768.126194503 0 0
139768.131268852 0 0
139768.136347682 0 0
139768.141422287 0 0
139768.146534493 0 0
139768.151609258 0 0
139768.156683000 0 0
139768.161759237 0 0
139768.166834067 0 0
139768.171908288 0 0
139768.176983022 0 0
139768.182057371 0 0
139768.187152585 0 0
139768.192241398 0 0
139768.197326180 0 0
139768.202410097 0 0
139768.207484735 0 0
139768.212565804 0 0
139768.217651706 0 0
139768.222736263 0 0
139768.227815605 0 0
139768.232895619 0 0
139768.237983344 0 0
139768.243068574 0 0
139768.248161259 0 0
139768.253254233 0 0
139768.258347814 0 0
139768.263457524 0 0
139768.268553633 0 0
139768.273639503 0 0
139768.278721948 0 0
139768.283799146 0 0
139768.288880024 0 0
139768.293959173 0 0
139768.299034387 0 0
139768.304110496 0 0
139768.309190926 0 0
139768.314266459 0 0
139768.319346217 0 0
139768.324480086 0 0
139768.329562404 0 0
139768.334644369 0 0
139768.339726143 0 0
139768.344807916 0 0
139768.349882522 0 0
139768.354957351 0 0
139768.360036085 0 0
139768.365110818 0 0
139768.370185040 0 0
139768.375258813 0 0
139768.380378411 0 0
139768.385474777 0 0
139768.390560710 0 0
139768.395643700 0 0
139768.400737857 0 0
139768.405821551 0 0
139768.410905244 0 0
139768.415988426 0 0
139768.421072343 0 0
139768.426154309 0 0
139768.431230130 0 0
139768.436312288 0 0
139768.441397421 0 0
139768.446478939 0 0
139768.451556425 0 0
139768.456640566 0 0
139768.461724612 0 0
139768.466802961 0 0
139768.471901567 0 0
139768.476998732 0 0
139768.482081658 0 0
139768.487163239 0 0
139768.492245461 0 0
139768.497331298 0 0
139768.502412752 0 0
139768.507492093 0 0
139768.512566411 0 0
139768.517656216 0 0
139768.522763078 0 0
139768.527843252 0 0
139768.532921601 0 0
139768.537996719 0 0
139768.543080988 0 0
139768.552265237 0 0
139768.557427810 0 0
139768.562509200 0 0
139768.567600029 0 0
139768.572675883 0 0
139768.577752920 0 0
139768.582892902 0 0
139768.587972436 0 0
139768.593058785 0 0
139768.598142127 0 0
139768.603216988 0 0
139768.608299914 0 0
139768.613387447 0 0
139768.618464293 0 0
139768.623542642 0 0
139768.628616768 0 0
139768.633709549 0 0
139768.638814043 0 0
139768.643899657 0 0
139768.648991126 0 0
139768.654085124 0 0
139768.659171697 0 0
139768.664257727 0 0
139768.669346796 0 0
139768.674429178 0 0
139768.679511303 0 0
139768.684595413 0 0
139768.689681858 0 0
139768.694762640 0 0
139768.699844030 0 0
139768.704927371 0 0
139768.710009753 0 0
139768.715135206 0 0
139768.720214836 0 0
139768.725298625 0 0
139768.730383247 0 0
139768.735466748 0 0
139768.740554890 0 0
139768.746280121 0 0
139768.751373927 0 0
139768.756460980 0 0
139768.761547202 0 0
139768.766632751 0 0
139768.771710621 0 0
139768.776797962 0 0
139768.781883672 0 0
139768.786960453 0 0
139768.792051059 0 0
139768.797131585 0 0
139768.802206254 0 0
139768.807283036 0 0
139768.812376009 0 0
139768.817464055 0 0
139768.822632292 0 0
139768.827758098 0 0
139768.832874240 0 0
139768.837981741 0 0
139768.843054235 0 0
139768.848141416 0 0
139768.853218614 0 0
139768.858295235 0 0
139768.863363953 0 0
139768.868443038 0 0
139768.873520012 0 0
139768.878595001 0 0
139768.883679143 0 0
139768.888752372 0 0
139768.893833474 0 0
139768.898924432 0 0
139768.904024669 0 0
139768.909112427 0 0
139768.914198008 0 0
139768.919284774 0 0
139768.924374099 0 0
139768.929458657 0 0
139768.934541582 0 0
139768.939622684 0 0
139768.944708681 0 0
139768.949792791 0 0
139768.954875653 0 0
139768.959960658 0 0
139768.965044992 0 0
139768.970123245 0 0
139768.975200251 0 0
139768.980290696 0 0
139768.985413142 0 0
139768.990529603 0 0
139768.995613009 0 0
139769.700895 0 0
139769.5785836 0 0
139769.10866202 0 0
139769.15946791 0 0
139769.21030837 0 0
139769.26108034 0 0
139769.31185360 0 0
139769.36268765 0 0
139769.41342763 0 0
139769.46418488 0 0
139769.51486214 0 0
139769.56597139 0 0
139769.61694881 0 0
139769.66786510 0 0
139769.71874236 0 0
139769.76965450 0 0
139769.82055287 0 0
139769.87139589 0 0
139769.92224434 0 0
139769.97300448 0 0
139769.102390541 0 0
139769.107471963 0 0
139769.112557544 0 0
139769.117638774 0 0
139769.122757411 0 0
139769.127841329 0 0
139769.132922079 0 0
139769.138009068 0 0
139769.143094618 0 0
139769.148183239 0 0
139769.153269685 0 0
139769.158355682 0 0
139769.163446160 0 0
139769.168531101 0 0
139769.173616171 0 0
139769.178700376 0 0
139769.183778950 0 0
139769.188861523 0 0
139769.193937889 0 0
139769.199017070 0 0
139769.204097756 0 0
139769.209180522 0 0
139769.214261463 0 0
139769.219338949 0 0
139769.224426674 0 0
139769.229512320 0 0
139769.234630797 0 0
139769.239713819 0 0
139769.244816296 0 0
139769.249913910 0 0
139769.255001412 0 0
139769.260088049 0 0
139769.265172767 0 0
139769.270253900 0 0
139769.275336058 0 0
139769.280421831 0 0
139769.285501941 0 0
139769.290590338 0 0
139769.295672080 0 0
139769.300753437 0 0
139769.305828875 0 0
139769.310917208 0 0
139769.316050662 0 0
139769.321158740 0 0
139769.326244833 0 0
139769.331332847 0 0
139769.336423292 0 0
139769.341511306 0 0
139769.346598711 0 0
139769.351682181 0 0
139769.356766738 0 0
139769.361856000 0 0
139769.366939502 0 0
139769.372024731 0 0
139769.377108457 0 0
139769.382190454 0 0
139769.387271652 0 0
139769.392395921 0 0
139769.397483743 0 0
139769.402568844 0 0
139769.407655930 0 0
139769.412735047 0 0
139769.417873269 0 0
139769.422957155 0 0
139769.428040336 0 0
139769.433124702 0 0
139769.438208491 0 0
139769.443295769 0 0
139769.448461991 0 0
139769.453537748 0 0
139769.458612866 0 0
139769.463687471 0 0
139769.468760893 0 0
139769.473864586 0 0
139769.478963832 0 0
139769.484054821 0 0
139769.489156883 0 0
139769.494243424 0 0
139769.499327470 0 0
139769.504415388 0 0
139769.509500489 0 0
139769.514579319 0 0
139769.519658212 0 0
139769.524740082 0 0
139769.529826655 0 0
139769.534905613 0 0
139769.539985498 0 0
139769.545062600 0 0
139769.550140821 0 0
139769.555220099 0 0
139769.560304368 0 0
139769.565388638 0 0
139769.570476011 0 0
139769.575546969 0 0
139769.580620775 0 0
139769.585691732 0 0
139769.590761474 0 0
139769.595832431 0 0
139769.600904285 0 0
139769.605975434 0 0
139769.611045656 0 0
139769.616125285 0 0
139769.621220659 0 0
139769.626299744 0 0
139769.631378158 0 0
139769.636490683 0 0
139769.641614729 0 0
139769.646691126 0 0
139769.651779652 0 0
139769.656866866 0 0
139769.661951679 0 0
139769.667035789 0 0
139769.672118714 0 0
139769.677200712 0 0
139769.682282549 0 0
139769.687358915 0 0
139769.692444144 0 0
139769.697526078 0 0
139769.702604395 0 0
139769.707683737 0 0
139769.712764550 0 0
139769.717843284 0 0
139769.722919937 0 0
139769.727997935 0 0
139769.733188317 0 0
139769.738276394 0 0
139769.743354200 0 0
139769.748441413 0 0
139769.753575699 0 0
139769.758658913 0 0
139769.763740206 0 0
139769.768823196 0 0
139769.773907017 0 0
139769.778986711 0 0
139769.784074244 0 0
139769.789156978 0 0
139769.794235135 0 0
139769.799314317 0 0
139769.804393882 0 0
139769.809473224 0 0
139769.814558133 0 0
139769.819643235 0 0
139769.824725777 0 0
139769.829811294 0 0
139769.834895500 0 0
139769.839978777 0 0
139769.845067175 0 0
139769.850219476 0 0
139769.855297698 0 0
139769.860376495 0 0
139769.865458685 0 0
139769.870588811 0 0
139769.875669176 0 0
139769.880755046 0 0
139769.885834547 0 0
139769.890912129 0 0
139769.895996078 0 0
139769.901245660 0 0
139769.906330698 0 0
139769.911415511 0 0
139769.916496197 0 0
139769.921568786 0 0
139769.926644608 0 0
139769.931720621 0 0
139769.936797563 0 0
139769.941880297 0 0
139769.946952630 0 0
139769.952044452 0 0
139769.957131249 0 0
139769.962211551 0 0
139769.967339308 0 0
139769.972420570 0 0
139769.977499559 0 0
139769.982582805 0 0
139769.987670274 0 0
139769.992757648 0 0
139769.997842462 0 0
139770.2951659 0 0
139770.8040217 0 0
139770.13124550 0 0
139770.18206708 0 0
139770.23288225 0 0
139770.28371663 0 0
139770.33453564 0 0
139770.38534634 0 0
139770.43616375 0 0
139770.48701829 0 0
139770.53787315 0 0
139770.58868064 0 0
139770.63946382 0 0
139770.69051003 0 0
139770.74132425 0 0
139770.79219574 0 0
139770.84301796 0 0
139770.89437073 0 0
139770.94519583 0 0
139770.99598285 0 0
139770.104683994 0 0
139770.109764520 0 0
139770.114842709 0 0
139770.119921635 0 0
139770.125003728 0 0
139770.130082366 0 0
139770.135162539 0 0
139770.140241113 0 0
139770.145316646 0 0
139770.150402132 0 0
139770.155485089 0 0
139770.160570127 0 0
139770.165655196 0 0
139770.170737642 0 0
139770.175819192 0 0
139770.180902277 0 0
139770.185987347 0 0
139770.191069216 0 0
139770.196151598 0 0
139770.201234139 0 0
139770.206313033 0 0
139770.211391670 0 0
139770.216475876 0 0
139770.221554865 0 0
139770.226671999 0 0
139770.231748876 0 0
139770.236834682 0 0
139770.241916776 0 0
139770.247000213 0 0
139770.252092323 0 0
139770.257176432 0 0
139770.262260542 0 0
139770.267341739 0 0
139770.272423897 0 0
139770.277506854 0 0
139770.282581332 0 0
139770.287660321 0 0
139770.292740687 0 0
139770.297822812 0 0
139770.302901002 0 0
139770.307978711 0 0
139770.313054437 0 0
139770.318139443 0 0
139770.323229280 0 0
139770.328317550 0 0
139770.333401627 0 0
139770.338486601 0 0
139770.343564726 0 0
139770.348646436 0 0
139770.353728081 0 0
139770.358841855 0 0
139770.363919340 0 0
139770.369000794 0 0
139770.374080359 0 0
139770.379159445 0 0
139770.384240515 0 0
139770.389318800 0 0
139770.394401022 0 0
139770.399495659 0 0
139770.404582393 0 0
139770.409670246 0 0
139770.414752916 0 0
139770.419833761 0 0
139770.424915663 0 0
139770.430039932 0 0
139770.435198826 0 0
139770.440307800 0 0
139770.445395781 0 0
139770.450506355 0 0
139770.455653441 0 0
139770.460924207 0 0
139770.466174589 0 0
139770.471335274 0 0
139770.476444856 0 0
139770.481575270 0 0
139770.486715571 0 0
139770.491843681 0 0
139770.496956143 0 0
139770.502071964 0 0
139770.507154954 0 0
139770.512225399 0 0
139770.517320805 0 0
139770.522434963 0 0
139770.527540192 0 0
139770.532624398 0 0
139770.537716443 0 0
139770.542801929 0 0
139770.547894230 0 0
139770.552969380 0 0
139770.558049681 0 0
139770.563158111 0 0
139770.568247789 0 0
139770.573344314 0 0
139770.578477448 0 0
139770.583565365 0 0
139770.588659171 0 0
139770.593748625 0 0
139770.598837214 0 0
139770.603928172 0 0
139770.609017785 0 0
139770.614099367 0 0
139770.619168692 0 0
139770.624248610 0 0
139770.629324815 0 0
139770.634395869 0 0
139770.639479498 0 0
139770.644553400 0 0
139770.649656357 0 0
139770.654773363 0 0
139770.659869089 0 0
139770.664971374 0 0
139770.670063708 0 0
139770.675150409 0 0
139770.680247127 0 0
139770.685338148 0 0
139770.690472434 0 0
139770.695567072 0 0
139770.700664013 0 0
139770.705752699 0 0
139770.710838440 0 0
139770.715918678 0 0
139770.721009668 0 0
139770.726097201 0 0
139770.731182271 0 0
139770.736316396 0 0
139770.741931483 0 0
139770.747043497 0 0
139770.752141558 0 0
139770.757232548 0 0
139770.762314450 0 0
139770.767405599 0 0
139770.772496237 0 0
139770.777586106 0 0
139770.782671688 0 0
139770.787758517 0 0
139770.792861027 0 0
139770.797976785 0 0
139770.803058078 0 0
139770.808152748 0 0
139770.813268089 0 0
139770.818436743 0 0
139770.823586421 0 0
139770.828703138 0 0
139770.833808432 0 0
139770.838911102 0 0
139770.844125803 0 0
139770.849233081 0 0
139770.854322951 0 0
139770.859409492 0 0
139770.864485122 0 0
139770.869588815 0 0
139770.874681629 0 0
139770.879767274 0 0
139770.884908536 0 0
139770.889999910 0 0
139770.895089011 0 0
139770.900181569 0 0
139770.905272142 0 0
139770.910345820 0 0
139770.915417641 0 0
139770.920495543 0 0
139770.925571524 0 0
139770.930647186 0 0
139770.935734847 0 0
139770.940824429 0 0
139770.945908251 0 0
139770.950999208 0 0
139770.956088886 0 0
139770.961181027 0 0
139770.966271569 0 0
139770.971354558 0 0
139770.976499724 0 0
139770.981691546 0 0
139770.986780903 0 0
139770.991866677 0 0
139770.996960995 0 0
139771.2093040 0 0
139771.7182942 0 0
139771.12271787 0 0
139771.17372505 0 0
139771.22465094 0 0
139771.27554260 0 0
139771.32641954 0 0
139771.37730159 0 0
139771.42818909 0 0
139771.47906058 0 0
139771.52996376 0 0
139771.58086373 0 0
139771.63173587 0 0
139771.68267776 0 0
139771.73345806 0 0
139771.78435772 0 0
139771.83524041 0 0
139771.88614359 0 0
139771.93704100 0 0
139771.98789970 0 0
139771.103875679 0 0
139771.108969517 0 0
139771.114061690 0 0
139771.119148072 0 0
139771.124235638 0 0
139771.129323331 0 0
139771.134408657 0 0
139771.139494462 0 0
139771.144588652 0 0
139771.149675833 0 0
139771.154764967 0 0
139771.159855572 0 0
139771.164941794 0 0
139771.170029904 0 0
139771.175161373 0 0
139771.180246219 0 0
139771.185340216 0 0
139771.190492326 0 0
139771.195579796 0 0
139771.200671905 0 0
139771.205759119 0 0
139771.210847644 0 0
139771.215935402 0 0
139771.221023735 0 0
139771.226114981 0 0
139771.231201682 0 0
139771.236289920 0 0
139771.241378030 0 0
139771.246465755 0 0
139771.251552137 0 0
139771.256644182 0 0
139771.261734212 0 0
139771.266820721 0 0
139771.271951519 0 0
139771.277044845 0 0
139771.282127866 0 0
139771.287216616 0 0
139771.292308757 0 0
139771.297396227 0 0
139771.302483408 0 0
139771.307570846 0 0
139771.312658379 0 0
139771.317748185 0 0
139771.322833959 0 0
139771.327921204 0 0
139771.333013250 0 0
139771.338102351 0 0
139771.343189437 0 0
139771.348277002 0 0
139771.353364408 0 0
139771.358510790 0 0
139771.363604211 0 0
139771.368694561 0 0
139771.373782062 0 0
139771.378868220 0 0
139771.383955561 0 0
139771.389042903 0 0
139771.394131908 0 0
139771.399215922 0 0
139771.404368736 0 0
139771.409453997 0 0
139771.414543803 0 0
139771.419633992 0 0
139771.424747062 0 0
139771.429875844 0 0
139771.435016049 0 0
139771.440116607 0 0
139771.445206284 0 0
139771.450294554 0 0
139771.455381512 0 0
139771.460462677 0 0
139771.465546179 0 0
139771.470628368 0 0
139771.475734942 0 0
139771.480841323 0 0
139771.485931609 0 0
139771.491026791 0 0
139771.496121652 0 0
139771.501223042 0 0
139771.506315631 0 0
139771.511406717 0 0
139771.516505354 0 0
139771.521593976 0 0
139771.526727302 0 0
139771.531818003 0 0
139771.536908673 0 0
139771.541997998 0 0
139771.547085308 0 0
139771.552176041 0 0
139771.557262775 0 0
139771.562348901 0 0
139771.567437714 0 0
139771.572530304 0 0
139771.577636205 0 0
139771.582740987 0 0
139771.587817000 0 0
139771.592893430 0 0
139771.597987940 0 0
139771.603081361 0 0
139771.608178239 0 0
139771.613269228 0 0
139771.618358810 0 0
139771.623447271 0 0
139771.628542101 0 0
139771.633631202 0 0
139771.638723952 0 0
139771.643813022 0 0
139771.648904203 0 0
139771.653994425 0 0
139771.659082470 0 0
139771.664171508 0 0
139771.669261505 0 0
139771.674354479 0 0
139771.679443037 0 0
139771.684528394 0 0
139771.689613816 0 0
139771.694706661 0 0
139771.699784019 0 0
139771.704887968 0 0
139771.709977454 0 0
139771.715065179 0 0
139771.720218697 0 0
139771.725331671 0 0
139771.730422436 0 0
139771.735514482 0 0
139771.740608448 0 0
139771.745698061 0 0
139771.750785243 0 0
139771.755873384 0 0
139771.760961366 0 0
139771.766049507 0 0
139771.771143793 0 0
139771.776236670 0 0
139771.781328108 0 0
139771.786417082 0 0
139771.791505255 0 0
139771.796674901 0 0
139771.801756034 0 0
139771.806911792 0 0
139771.812065086 0 0
139771.817160203 0 0
139771.822251161 0 0
139771.827342759 0 0
139771.832435188 0 0
139771.837524834 0 0
139771.842613359 0 0
139771.847700989 0 0
139771.852789130 0 0
139771.857880344 0 0
139771.862966277 0 0
139771.868052403 0 0
139771.873139777 0 0
139771.878229934 0 0
139771.883326332 0 0
139771.888416649 0 0
139771.893503831 0 0
139771.898590564 0 0
139771.903678354 0 0
139771.908749567 0 0
139771.913842925 0 0
139771.918930523 0 0
139771.924020200 0 0
139771.929108854 0 0
139771.934197379 0 0
139771.939287537 0 0
139771.944374078 0 0
139771.949461676 0 0
139771.954564026 0 0
139771.959665831 0 0
139771.964757461 0 0
139771.969852770 0 0
139771.974955472 0 0
139771.980056861 0 0
139771.985150059 0 0
139771.990237081 0 0
139771.995324998 0 0
139772.420212 0 0
139772.5512449 0 0
139772.10660783 0 0
139772.15752157 0 0
139772.20846346 0 0
139772.25933208 0 0
139772.31019333 0 0
139772.36108691 0 0
139772.41199808 0 0
139772.46285486 0 0
139772.51371611 0 0
139772.56461609 0 0
139772.61546807 0 0
139772.66632772 0 0
139772.71719666 0 0
139772.76805791 0 0
139772.81897165 0 0
139772.86984474 0 0
139772.92133736 0 0
139772.97222998 0 0
139772.102309827 0 0
139772.107395537 0 0
139772.112497918 0 0
139772.117587020 0 0
139772.122676537 0 0
139772.127762599 0 0
139772.132852501 0 0
139772.137937922 0 0
139772.143024784 0 0
139772.148113533 0 0
139772.153204075 0 0
139772.158290232 0 0
139772.163374630 0 0
139772.168459795 0 0
139772.173548225 0 0
139772.178634319 0 0
139772.183718876 0 0
139772.188805802 0 0
139772.193890519 0 0
139772.198973669 0 0
139772.204095570 0 0
139772.209252224 0 0
139772.214337966 0 0
139772.219421115 0 0
139772.224511081 0 0
139772.229595510 0 0
139772.234676804 0 0
139772.239758545 0 0
139772.244849823 0 0
139772.249936780 0 0
139772.255028122 0 0
139772.260118088 0 0
139772.265209589 0 0
139772.270292803 0 0
139772.275377040 0 0
139772.280462750 0 0
139772.285546891 0 0
139772.290630681 0 0
139772.295714950 0 0
139772.300804372 0 0
139772.305888674 0 0
139772.310972591 0 0
139772.316063197 0 0
139772.321145194 0 0
139772.326229304 0 0
139772.331312229 0 0
139772.336397075 0 0
139772.341481664 0 0
139772.346564878 0 0
139772.351647259 0 0
139772.356731209 0 0
139772.361816439 0 0
139772.366900676 0 0
139772.371985106 0 0
139772.377075647 0 0
139772.382193741 0 0
139772.387282202 0 0
139772.392371528 0 0
139772.397456246 0 0
139772.402544867 0 0
139772.407628113 0 0
139772.412716638 0 0
139772.417802156 0 0
139772.422886361 0 0
139772.427969927 0 0
139772.433058196 0 0
139772.438140514 0 0
139772.445567670 0 0
139772.450692835 0 0
139772.455844241 0 0
139772.460958495 0 0
139772.466088844 0 0
139772.471165882 0 0
139772.476247207 0 0
139772.481322453 0 0
139772.486478147 0 0
139772.491577232 0 0
139772.496722622 0 0
139772.501835788 0 0
139772.506918041 0 0
139772.511996743 0 0
139772.517144468 0 0
139772.522223266 0 0
139772.527303247 0 0
139772.532382269 0 0
139772.537459627 0 0
139772.542539416 0 0
139772.547614630 0 0
139772.552691667 0 0
139772.557766849 0 0
139772.562865102 0 0
139772.567940444 0 0
139772.573018313 0 0
139772.578093079 0 0
139772.583168100 0 0
139772.588249170 0 0
139772.593368960 0 0
139772.598457517 0 0
